feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
21.116079085447033,27.196433478015468,17.347439109258854,20.410270332593647,22.140863950266674,15.59267716868498,19.3445548908625,18.07555440469077,18.58605659129299,13.361941296867203,18.147061045553656,20.987989747472696,26.706861646770253,23.75562495651124,30.919094745069337,13.395914622671702,23.23392382032407,19.10005203443011,31.13881759930603,13.150210287869092,12.961668946915344,14.403644127335866,5.256625654141158,14.845469869915433,13.445204030677813,18.902362718857244,20.050535854662954,29.257025035295317,23.702543029116303,14.53857806602558,0
10.50792664325821,17.459595857532527,8.398833964896788,24.15729382927177,20.897200603606436,12.654121739476476,6.434327354545612,21.769361870827062,14.42730077373691,21.189081559867308,7.0278617060281645,12.003124885231136,15.026218498590916,15.234902968823711,12.749672642603782,18.114249661737492,9.661897853087028,14.288102574893532,15.601478158559495,17.572194170293745,18.55807439044445,9.376789540810654,7.329429146321889,21.388384109492545,16.661570059897958,11.257567317217232,22.755759877612615,15.578373171464293,20.896485920319133,15.337592407050545,1
25.303739624409936,23.77670421221602,13.755179257604633,19.85785475477178,18.226879747925736,21.843157787661745,10.175382697099478,18.430257299992196,20.29212243424794,6.206302567884428,9.083707436671125,4.803839111199498,13.652965827777212,18.58771127897981,22.51178526048014,15.370473902098876,23.143077727856458,8.099492708925542,6.483087803224226,14.722261505516906,16.920327244696537,14.836526259529535,4.662789499800617,14.554399802436057,8.477652497475734,18.348362744150194,16.83299123048424,10.300601068363225,12.430665413316532,9.703932390555241,1
17.62392541636097,23.73085392300743,12.085643721986736,21.024279093107065,14.818454289765354,13.242763006425934,17.357817840272652,11.788546065483754,14.678104167916906,10.812732644466909,29.788350797498335,18.211581311830372,13.801646952044486,19.28387946440533,17.326031701855023,16.67418240280066,21.68500020026055,22.54504626028383,14.816993114336835,14.54509055613192,16.349689817090134,4.18847301158649,8.908853626808687,26.201245604667147,27.8698062810077,16.50578376266173,21.459341778334597,19.86750092726122,36.473284850731424,24.71744946860746,0
14.360412042596167,10.222297796997871,6.967768398712138,16.017318179336115,11.218246273578483,7.888731452011629,11.767135578787368,9.592259981928025,23.435708175362823,19.408198784747253,14.960136793416913,22.39972069445013,15.386841538238091,10.693578993358681,22.615620386348287,17.694550218423295,9.813769228367718,14.048306609581958,10.621908733076214,8.08600134517832,19.630887737658206,24.547083202350652,8.007162130904295,17.814846183452854,11.746787154390866,12.56437308117652,12.038030378805654,10.68004615160092,15.242608139724135,10.84524941794481,1
16.352284128899193,14.748809452754315,13.805259765667952,10.462181689792011,12.116143347158337,18.77695612912878,17.504585938121902,10.112223776007244,15.496661527146129,18.756935616858947,6.652973594393142,17.716800961899676,11.686881205270767,17.852993342965796,11.183704217287415,5.975589496677404,6.862287810584187,15.24042473330691,16.29861250860741,10.478416874477958,18.19296229388687,6.6923996886552,14.669601006763417,8.944919001187717,11.740819460989204,15.23699335658207,10.697933173580239,13.077222278850874,20.0314640460722,12.115540652384256,1
23.014152672390853,11.221758872054291,21.178825067491694,26.649411723947402,3.170132999236263,13.218628467177139,21.46243276308324,16.781727683742044,20.22687524022785,14.376088879705076,18.5195387248374,17.06593658764752,25.00669236995884,19.526525059807277,20.025615972451213,15.528738203265194,15.07436265556504,15.404650873082273,20.366712854269778,15.474093115078421,19.738649141378477,30.45240479187263,23.226748220590157,16.04385880699295,25.207283532983666,15.551547761870692,5.771252788932877,11.951482134495576,6.775248473844866,15.890919095752148,0
18.110510275137308,28.058623873651698,19.961564242584974,16.685396827146814,22.976433487100937,4.733188145952689,19.413687348651393,22.625191163321798,9.12848252532095,24.862524259241574,20.030978444966486,15.508272516595191,21.79669119663771,31.624157146826374,19.09119753035097,19.489323517802013,15.243834602758534,12.900933783211249,22.982014899265472,12.863497044546795,18.429397423316356,15.134055319409299,20.873878954478354,20.00197263172169,24.225239665547395,14.939901606871516,16.380750388239772,12.127417705306156,15.33424043954333,20.263802958269114,0
18.78494308322676,10.389173379111874,19.3480296005283,21.778189294024756,17.067174516118506,24.38397906279033,11.131054004482134,8.776726483442914,6.106398755478606,22.480221557445915,18.27182828177029,14.722076645447725,16.399843131599102,9.372554763508116,27.22875989808413,15.646105909876137,15.546973973024464,18.62883311949346,17.405046158683568,16.119420121395656,11.047627722773441,17.357341785679978,24.41012248237517,21.727100230774887,22.965933133196984,12.443921617844074,10.051975898707095,14.37106539950176,15.278624561443474,20.470957592354743,1
7.845212221711083,27.177301916763685,17.051952608526065,15.43871358031548,11.927373748438994,8.070859968805385,22.939023503771487,18.43990780313042,10.260234601553677,10.229527367618303,15.98529180425923,28.014129151736356,16.44245189181837,8.981142281291364,16.525541615484332,16.363658581513977,1.8186801423505705,17.674230800893124,16.61439281874793,22.17723818888051,29.093736569672068,24.75939017728654,16.386667856671018,11.360844547549979,33.44015881949916,18.355310604086927,18.083575751477678,17.85524947733998,19.18850856460713,17.133837528456343,0
14.558027958718581,14.718846352557646,17.80348037870401,14.739451373197411,13.722925303937012,18.63858136615138,16.470136695474867,27.02395793149613,2.094181149641929,24.54904111153477,25.476511154985772,5.559658605551103,15.943874435517907,15.77135480402525,9.554929831693071,13.333099874454748,11.336544927205027,28.51362266054174,23.614070358884764,25.629330569964953,22.330032384259408,11.225689372696625,14.852878402321357,20.93624736736751,10.667233146648327,22.277990581034327,16.55804761105119,15.751075154702415,22.265759809220945,20.66557986891624,0
15.83420300508552,24.95597882018549,11.513620034400615,21.69561364166558,21.5586075478103,16.142721364116056,19.956798133452708,10.493318541688181,23.544162115241406,16.890587181342063,14.863661876885763,24.29405535502133,13.773937856743446,9.549232221818642,8.660224958856578,21.636059708073834,10.317423885022302,28.528765091906184,5.508423552697668,28.178738209740228,19.266104803215708,17.419721328777644,14.730485479146303,20.394816686112424,17.77419178545091,24.619811292099126,18.685365891972236,18.901810568771264,15.818326726716863,17.658326257673597,0
16.539008844460295,6.449158036716872,8.259072889471435,18.716320470113576,15.85432719063971,14.080083318236603,15.092169665326965,16.737908526808354,12.301201598453193,11.108476372988436,15.979226275488408,10.10813611192484,17.041263778572358,6.487081978810798,20.14577818662822,17.362987412065216,16.28014867156938,19.91345491972757,23.32737222231288,20.07185032509065,5.795628843341774,8.602115166321493,11.875907111521606,15.130455251054169,17.588295102345615,11.371280934232672,15.933833822385392,11.223085338233387,11.942410985040258,7.966694515758888,1
10.383833769445479,8.241576971918331,10.120633735113337,20.268208983039198,10.253005555840286,28.161910324186955,17.466589504404446,15.92418061847437,10.708211099093933,18.501549397044958,12.121810868811131,15.610049073226808,27.800422691343975,14.51970050137675,20.74636663142838,11.484117874370563,14.825057547515192,23.85400317817755,11.865164711061162,24.062242789984644,18.538759677277376,12.187666120528661,18.162038695277605,19.86277224813365,18.10904981108598,7.148876400547718,11.364314120875658,13.762406822242475,14.627832854499768,18.103360487753392,1
19.066206005599522,9.987933847739393,20.28118710603578,21.663514471702936,21.35874268758624,24.48468435332773,23.003532927293424,20.75508047537062,17.579005731248117,8.034234398904053,20.577709314795513,19.24612612297867,19.629473023172242,10.339508545078143,11.513660757550426,24.318917119997423,17.762669076860067,22.089004184235744,18.169910256782767,18.17853683697447,23.629702835855984,14.903731630695756,18.5767246616459,15.226348267769744,15.393022635406107,16.144967259188164,19.332802629802277,15.127508270019135,25.534536753441124,12.632356186682978,0
14.065641779193205,12.801344708629125,22.234889421768663,15.982773882557874,20.159222697343175,7.572198134815141,16.335251329346296,19.448153978117183,15.411419946377121,20.327401875326757,12.413557749498139,22.0467372009279,26.49449061809625,13.185807197801704,12.77248739299614,22.266922385588504,22.897860728653562,12.385699864233658,12.899065914520714,13.591076955697464,8.277747444828615,10.406740267579009,9.97929616623966,11.161012174479357,14.826575563066093,16.171073662682602,22.752502464070385,10.008229796306045,19.921611992382918,13.930055778872456,1
17.703217742085403,22.048916952999623,11.26366787062621,20.294458477104303,18.998713249278335,20.954707584048894,19.735011863446907,32.731800839465365,14.173560094492103,14.814018269989093,14.261156841451413,14.667137285038471,14.175677236160894,25.13409918664531,26.52302548793913,14.575522237503144,13.005866561374628,20.828493338318424,14.686661734314171,21.797590906533063,19.217538125107797,8.905535310016608,27.285031207980367,28.775266038573132,14.323267857093683,15.673790640384095,19.71519234434943,20.006740739922147,21.951265636036982,30.061227232598096,0
16.938316635035704,13.210216532769278,9.724084631912838,13.614419760348486,17.801238162757215,28.76734718110673,14.89433220578297,19.34272770983339,17.901462623563486,25.1303596406885,33.16159455524173,14.814787362478075,15.063363344890668,24.26496526241443,22.091348937757868,29.080243954416204,21.50356911195578,15.844247455277642,21.543928984153855,24.652221483497446,22.922893087184185,21.043644186643785,24.40004813753492,25.015773542674033,26.292953946225165,21.892259325537857,16.997291518098873,18.880282118599936,25.23905379905014,13.098385974076583,0
20.212039853237407,15.639967126035836,18.172468937608905,25.670711175643792,19.14659440811942,18.27861928893689,9.840863154120484,22.477521396163326,21.87290508684645,30.97952833983276,16.153330590281996,19.314901965983633,19.49630210226453,27.46471967858085,17.428226805678285,19.674129154622037,21.647379058299236,19.11965473893815,15.32139831269683,19.164539957389845,24.441790499158632,11.840908203533639,18.797818044881254,13.79927511036496,25.170279773549055,8.86087857129735,14.646468916370468,20.263271250387124,27.393144175406043,17.605498433562072,0
14.66880283984081,29.28694241664354,9.311916597502535,4.807164260279509,20.640086700319994,14.987674653884332,11.872603097215721,22.250138683796116,19.462804282627193,14.615528215579628,10.318173607974634,23.234743969680867,21.901207067751965,17.404944817323702,29.07982197628599,11.579491402043084,8.846848974451566,13.848551580712533,17.726483901867013,19.46003669593615,16.55258365286202,20.112332379085778,10.490763454857337,26.662587624439556,17.50709292964459,24.703774989528764,20.056352078266226,20.7405193149227,21.418603681393222,20.68625136010389,0
21.85633655920526,25.974915180794586,19.17912701820882,22.254022545531072,17.46158583427664,26.640703292696838,13.94164618764438,28.805642597464892,17.75905229613394,9.41534938729171,18.768626489464733,13.913690055150713,23.043861293932345,14.084256124185655,15.322899400711322,6.662755614326815,15.28616208450554,3.4567240402262605,8.49658305908566,22.562487936865782,22.714800951904994,20.552745370709786,12.19814314122472,17.71373186314812,17.97838476545659,11.049811864844743,27.0203898106029,23.264173743454027,16.674214957022016,18.161315033967185,0
16.04191403973776,4.791325657878547,13.764113087397016,11.590078760011007,9.991899950525422,13.594498535570226,23.988432634247612,18.20421430633505,12.144105051086015,17.862913906780793,21.99677718293001,19.623168414563843,15.29815184960087,11.765316111472131,18.491116568067948,16.967426927108747,19.475966100138663,18.175859008409848,20.247763576596675,12.32382394219716,21.586970328171628,15.987998023461998,25.376304363126327,11.55406090955216,23.679819015826247,15.98955391731324,11.742909981927758,12.580570829728392,13.3982634590284,17.120829732009582,1
17.6141774401775,12.131499980307105,14.878227038695085,25.71135179305932,23.637715850503557,17.18161834837016,15.190017390841001,15.600156633591306,18.06758986365208,9.886037174007972,13.713117312883274,6.657079630612053,16.996115613026397,18.235979698513706,12.58406768850313,22.869933816450164,8.871171684988294,7.678125598950899,16.12225909279986,20.235491513060772,23.419638457289345,12.7055786856553,20.39340416715648,14.807457652496463,14.136863500295902,19.41829968743336,18.2616143920671,7.118039215078753,22.38270174862948,21.900456770737257,1
11.872186492452354,16.979017667187044,17.470150931413695,16.303368829119535,12.2484742307729,11.641883160309742,14.872229645042774,20.86364509629682,17.71800077297216,13.14692833956947,18.858493553241722,0.7572868968496227,20.743828501860516,6.3014311061095025,13.187795292984339,9.40165052686928,8.526592621395471,20.804133936892597,12.661493993440544,16.73251940865358,14.76539710560408,17.385204136115608,15.384109455301276,8.585038879057151,19.9813340972357,12.531217084193438,7.217090506701245,12.859424195170437,22.503798953171554,19.251108710567465,1
13.256739327960704,13.253711478407856,13.391824743913087,25.383739917804206,16.909677261157768,17.150208235955347,20.15141727015921,16.193945795132567,13.704789270896484,14.018250754575108,14.64199370292968,14.813888817450792,18.6381477181849,15.259729429036497,18.663200386077897,14.596417099457089,15.393175951580453,5.008996577339461,19.58163837351241,16.732442379489964,19.99005054929826,0.5187231090315532,25.441873523903638,14.30205185922413,20.540914083687582,9.800470364372345,18.06386952531285,9.73292218413172,11.881155196520975,24.57015676933393,1
16.85590559541992,19.304597239078337,23.220406384132524,20.974091327835627,18.902513430861458,20.18976601479735,32.42049351142965,17.654287217798487,19.206594280289803,24.303926376045673,24.633155597747905,25.12218183336228,21.832381332175107,11.141970523617099,27.800589193806573,11.121927641887872,19.815812791434197,13.474344899883853,17.615169920442042,19.97257446182088,19.928143292701638,20.531524525411708,27.682267614351883,20.72120580908388,16.535060188256107,23.78452300973014,25.136822933547844,10.634353109178045,21.584400419099147,22.20703645386539,0
16.214618979840047,26.254240879869716,17.09966647780484,18.75345872082925,16.96156905429678,18.093474285488806,11.422349478628789,9.359694704434235,27.56703037934983,12.918231910090034,12.051645903262157,5.079659318377711,14.166229513862985,10.06146123955501,27.852090960818213,24.058902536055804,13.871097928933656,31.514614832065853,23.890592921949565,16.051011698948265,3.0035657107585614,31.74565543554445,9.662565199418424,8.127607518258648,24.135422592057843,32.638514438035635,26.305636911063107,21.383454720314155,21.568526049991718,23.120493352681844,0
18.794642948933827,16.405957119846878,15.521005519759381,14.687034360502388,11.23017705566662,13.59662461566613,6.535215929023073,14.508301866026251,10.057044464245413,9.482053413921145,15.899470755767393,21.960011431722997,19.591583030011563,7.147496981884115,10.051859317148313,19.70385593994108,10.087563032308452,13.876834250014877,17.75026049512276,10.158277725681824,15.526877530729799,8.329872525408977,11.99316178024393,16.598909670712686,7.035031332341654,17.202373689801995,14.901811005366595,17.762449772085738,16.119570670323306,21.82070214986922,1
15.626122513239537,12.852972294373735,15.61148751516142,17.71649014518194,15.244300351628521,15.202958456019411,11.490041560966223,11.68549541224526,7.986973641001533,23.747883715934698,8.780683823043574,11.535474011020463,11.407963672154013,19.474621884722207,13.525251608539861,21.238710363368668,11.632546878780659,16.39497081111901,10.823264733701214,25.72574563886694,9.062007904852436,16.549103551135136,18.168884404660492,17.068995487257492,14.073561705611459,14.350896501332869,15.219057359895547,14.264989991857558,19.819395583974547,26.052615007956756,1
14.655049289952998,9.781182122525534,17.47030770989247,33.47825602592591,13.177952592181615,27.834700832664407,28.066204884458646,14.678470549752031,21.413898475111655,27.770379738771226,15.725233554075075,16.77851783938583,14.509914516308136,11.9114596158428,14.104334729603957,10.65635839942646,18.204500809555356,13.380160613648147,19.402715470744486,8.664626122778236,19.985281393286744,23.001173769653548,6.037586144571267,20.24433941908543,25.36601395483975,10.742153887852767,28.03543432102622,20.514114056196274,13.769928865449547,17.66538553405376,0
21.349961475130332,18.45603234847447,21.232535954678216,12.475958441523803,19.016164944216467,9.517713018570118,17.332643631907796,12.57655415121126,13.5868203444614,25.416559051262627,24.547860723565613,21.65482872544306,11.446123411964527,16.101549301831188,25.2785861998751,18.850301481839427,31.915977239890168,20.35990703636623,19.15229469894019,16.14530121478499,18.801245428693694,17.085180981716736,22.24865206013154,23.740213900767504,13.284063236952301,10.01260227865333,6.982767761380221,21.04794796147526,11.37980036295676,5.082656442285103,0
20.331471627185785,32.95799710459674,17.96357453076064,23.03094464670985,18.49097615128539,17.406662080853145,23.514458897926612,16.25835273486809,19.604353884431415,19.93018683717608,13.991457278141706,23.952254097219136,16.95024145982755,13.465529043042931,21.21905906142242,12.609192109253776,18.16908694421477,17.94528602013478,24.515373394989467,20.848189397279715,17.849838247529135,22.906597795201723,26.341245294103878,21.346861838111174,18.062115719060284,10.128982605899042,11.609318021547764,16.168651773871993,14.3429267870443,16.878172182087322,0
15.283249624485535,17.648463771783653,14.647506109704544,17.43250821913101,15.322372074050602,5.1226671682306435,10.303323030906228,14.279562221391922,8.951526285794461,17.999643649981024,22.65375416171849,21.093809258486584,13.932785645348961,22.45363068424976,15.743337286010558,13.314570144409803,11.9329866822953,13.487651567559357,13.059115907293856,15.852081111877439,15.802869905249324,15.015230100767072,17.184690848731748,20.953231373931708,19.747770677206617,7.575510157750482,2.2303943254902254,19.67159955619637,8.165606507922895,13.876172990536583,1
10.979321843643843,7.188117374519881,21.24877636922873,22.55493096181588,14.540937595639683,2.4537462471305416,14.722533310485103,20.35082403241528,9.126530587355228,19.100159518674932,17.908140904962025,21.47574899760653,18.717482210484917,12.161586354710666,25.179429009986947,17.04882256183818,17.836172762940407,12.400392245560823,15.340306492850939,12.691183715838593,16.962323640459463,28.270250880854057,9.768593142411861,8.318631612739553,26.82702196496165,16.7440579370888,13.9855635680405,24.239428124376456,14.366306761578814,28.956058281281617,0
22.067555228035616,15.072531551125785,30.943849279593017,14.365710461979969,22.45257223205584,19.79575548243895,25.81044773639279,27.369067180361114,18.1920248943946,13.4794927779229,20.7598328576347,13.933707781487362,30.080323485159738,18.819211986496423,15.808070692127348,19.10808183518945,9.91724226282182,12.170315768936092,25.202483447666555,14.058634326171624,11.718534103908361,21.219916515163714,25.114224927977983,22.313719863990404,23.9762861148349,13.459229468583235,9.469135999548937,27.008001911732922,16.063920966947183,16.495001901269717,0
21.640970709245288,17.7811500470033,17.27943886040804,25.82501172450542,11.782408848099285,19.639200640406187,15.285065624485423,16.342961394316283,22.64234213206266,17.53917878144812,17.691480395248163,20.36253668654901,13.175236352285573,10.803951663304968,9.775954029894832,5.1682170531199905,25.28103564970161,9.483958171391585,13.89373188207114,13.615933500555396,16.537033489045506,19.078686062696484,19.302367441798726,12.084612807155308,14.164391431067942,16.412899752441497,13.756544369082265,23.036727880099964,17.454874758191256,18.674388930249087,1
18.314406343337062,20.867369287426627,15.905107793518535,8.515840260220767,16.998439758763208,11.743215531040855,12.356916591251217,17.931820093775467,21.19141535716818,15.106357883680309,16.544165062994818,23.51107472317619,16.203765897442842,28.008415570901974,17.82754822815772,6.196186204220911,18.766708105522664,16.90579192441389,21.448763770413727,18.36590675634979,14.30772008008113,8.878508818553172,13.954883713569874,10.7473977289535,12.097382750976386,17.94289202210305,23.34952252175703,16.973357649114906,9.020584689824078,17.223013341100703,1
20.983157433228257,11.951085478403089,14.329914166635412,15.073440973645985,11.0755084345888,18.241402169219295,14.395259256961092,17.097662219535138,10.5625391109895,12.812708498382948,18.611906789138857,13.135834239541165,23.634819256167027,13.001819071926988,16.12342362875943,19.662954159365448,7.908171335334842,6.19595594009612,7.371718427149526,21.31292051713591,12.240709270537767,27.79099642834126,12.178762006713058,15.922756515985185,22.710549762839378,25.030464440795615,25.307517883181987,21.041831152965713,20.120312629057313,17.962634746005914,1
22.670166456999826,14.692885702028798,13.090806699466158,17.979753255534288,16.97889226485043,15.280631704036349,22.178324684740293,23.731831251423063,18.530441317751084,26.86518048633157,11.14986531519897,16.83804324432169,13.69906607638317,6.80078029756164,17.503915884943805,17.269514949700298,27.080698459452787,21.78487010732866,11.854879054024769,29.12455539800513,25.32620217315212,21.492586220811695,16.641095406901005,12.243364579659122,15.766759343573682,24.532491718225113,29.30751783560765,27.259461169633134,15.066903469282353,11.282295400265932,0
18.845317481467223,7.389363806622891,19.939006285108686,17.114384482207985,15.203780988790545,8.431781596399226,21.081600639418298,14.803794962028531,10.98049898573827,0.7664267203101041,17.83491056969618,28.633509580018465,27.96755528728722,15.257422460482369,14.386727637829315,20.81264553645014,12.009687364870251,19.810751398916796,22.59648167030814,25.361599343305844,17.399075541120283,16.777957498938203,12.732104479460633,13.03871787576084,16.641126648590838,20.204193040897067,23.481507757399495,13.18092629591793,26.95613141375713,16.37325839374459,0
14.89316352825782,11.263941604260882,2.8787986986352916,19.42022698180525,18.684219485462165,13.593362214408932,15.33495358612436,17.579696088520496,7.187270715567287,12.354736613268527,18.971323398109135,8.728552884153753,16.467789660833148,8.217090976882975,17.332149912167633,14.821792588512583,6.924340920472453,20.823696772285857,11.327042116009753,10.948737814928094,16.002845986154714,20.743186747143575,9.920890905108015,15.308399249239859,17.144082501652864,18.46552803631572,15.882207776386126,13.164860804583387,10.862048896756402,15.430719415231874,1
11.567165928086359,0.47189709903235694,20.619358824946005,23.42360904651717,3.82240538674897,11.941615771740373,21.714925566031184,30.34497281827019,18.124762246052445,13.631982352625192,16.902621353370957,26.249258514889107,14.124214925252788,13.204847960098478,15.103538866907805,12.280028350447724,18.736021895968772,27.748070750817362,19.938475638696175,16.485878987242273,16.249132386506734,8.620855147820057,23.298658662882954,17.53297681792319,16.917120518456244,37.158645407069166,19.792517450194115,13.489253699428895,15.441854422766738,24.890674255180528,0
18.679622463226586,9.370332130095798,23.51537360745122,13.991135486766035,29.23978665730527,24.480288394287893,15.316068626047493,25.686098170410677,18.40713306316442,23.116642050733315,20.90839690376685,12.921860070054759,14.138701006095227,24.179764905486966,15.991348007360754,15.578109220548018,12.269264523903882,20.541594393560768,30.375149515458872,11.594802514474361,18.14531674003655,26.473323332492573,17.522151652525707,20.7142307774984,11.625638831118723,20.56984258324589,16.877134409972708,23.914379974079175,25.124316309388504,33.53738185211168,0
21.477799039281454,19.954777899493,19.166305809464017,15.88100224313587,20.030903060770147,16.227591539165825,19.010765857617685,25.905585213647758,11.960744608322152,24.83927136677427,25.902690404039195,17.291588838053524,5.2688706059484325,14.353068077433406,25.781967279366654,17.862791626206707,12.004186606230535,14.971350472630695,23.043720159027316,21.280401409208277,16.56640740498183,15.799053529111873,15.649451105737068,12.465538893008985,27.69225413681665,16.06607718473196,25.30295112495298,27.12789631153471,23.98986538888776,15.41027812369171,0
